timestamp,transformer_id,voltage_kV,current_A,load_percentage,oil_temperature_c,winding_temperature_c,ambient_temperature_c,vibration_mm_s,dissolved_hydrogen_ppm,dissolved_methane_ppm,dissolved_acetylene_ppm,power_factor,cooling_status,weather_condition,stress_index,anomaly_flag,temp_diff_winding_oil,temp_diff_oil_ambient,apparent_power_mva,active_power_mw,c2h2_to_h2_ratio,ch4_to_h2_ratio,hour,hour_sin,hour_cos,is_peak_hours,weather_Clear,weather_Heatwave,weather_Overcast,weather_Rainy
2026-06-03 10:00:00,TX-GAMMA-03,131.33,558.02,69.08,53.73,65.31,24.6,2.308,19.54,9.17,0.24,0.947,1,Clear,17.41,0,11.58,29.13,126.93,120.2,0.0123,0.4693,10,0.5,-0.866,1,1,0,0,0
2026-06-03 11:00:00,TX-GAMMA-03,131.37,637.51,78.38,61.87,79.28,30.51,2.65,92.79,16.52,0.54,0.924,1,Clear,36.52,0,17.41,31.36,145.06,134.04,0.0058,0.178,11,0.2588,-0.9659,1,1,0,0,0
2026-06-03 12:00:00,TX-GAMMA-03,132.03,668.45,81.92,69.44,86.67,34.16,2.715,39.0,21.49,0.35,0.927,1,Rainy,45.14,0,17.23,35.28,152.86,141.7,0.009,0.551,12,0.0,-1.0,1,0,0,0,1
2026-06-03 13:00:00,TX-GAMMA-03,133.66,598.04,76.32,64.62,80.51,31.61,2.564,32.98,35.3,0.66,0.907,1,Clear,35.83,0,15.89,33.01,138.45,125.57,0.02,1.0703,13,-0.2588,-0.9659,0,1,0,0,0
2026-06-03 14:00:00,TX-GAMMA-03,133.86,597.87,75.05,63.56,77.55,31.29,2.801,12.79,18.43,0.73,0.952,1,Clear,34.04,0,13.99,32.27,138.62,131.97,0.0571,1.441,14,-0.5,-0.866,0,1,0,0,0
2026-06-03 15:00:00,TX-GAMMA-03,130.97,499.87,63.54,54.27,65.07,30.14,2.575,26.55,23.14,0.9,0.912,1,Clear,15.58,0,10.8,24.13,113.39,103.41,0.0339,0.8716,15,-0.7071,-0.7071,0,1,0,0,0
2026-06-03 16:00:00,TX-GAMMA-03,130.55,491.07,62.02,56.02,67.62,30.45,1.929,27.61,14.56,1.74,0.967,1,Clear,13.36,0,11.6,25.57,111.04,107.38,0.063,0.5273,16,-0.866,-0.5,0,1,0,0,0
2026-06-03 17:00:00,TX-GAMMA-03,132.85,473.7,59.12,57.94,67.3,27.47,2.109,367.11,198.85,31.02,0.913,0,Rainy,37.06,1,9.36,30.47,109.0,99.52,0.0845,0.5417,17,-0.9659,-0.2588,0,0,0,0,1
2026-06-03 18:00:00,TX-GAMMA-03,134.02,393.8,47.82,51.94,60.21,27.81,1.853,12.93,15.49,0.22,0.911,0,Overcast,0.17,0,8.27,24.13,91.41,83.27,0.017,1.198,18,-1.0,-0.0,1,0,0,1,0
2026-06-03 19:00:00,TX-GAMMA-03,131.56,461.76,57.97,52.17,63.85,23.99,2.154,27.25,11.95,1.1,0.889,0,Clear,8.78,0,11.68,28.18,105.22,93.54,0.0404,0.4385,19,-0.9659,0.2588,1,1,0,0,0
2026-06-03 20:00:00,TX-GAMMA-03,133.11,418.72,53.89,51.27,61.32,22.92,2.435,10.59,10.43,1.99,0.915,0,Overcast,5.98,0,10.05,28.35,96.54,88.33,0.1879,0.9849,20,-0.866,0.5,1,0,0,1,0
2026-06-03 21:00:00,TX-GAMMA-03,131.04,542.01,69.49,47.98,60.86,19.14,2.217,26.49,15.11,2.38,0.866,1,Clear,13.39,0,12.88,28.84,123.02,106.54,0.0898,0.5704,21,-0.7071,0.7071,1,1,0,0,0
2026-06-03 22:00:00,TX-GAMMA-03,133.06,557.49,70.5,46.8,58.02,17.47,2.355,40.97,8.39,2.01,0.877,1,Overcast,14.09,0,11.22,29.33,128.48,112.68,0.0491,0.2048,22,-0.5,0.866,0,0,0,1,0
2026-06-03 23:00:00,TX-GAMMA-03,132.42,716.82,87.8,48.04,67.03,16.12,2.876,35.16,41.85,0.53,0.908,2,Overcast,33.16,0,18.99,31.92,164.41,149.28,0.0151,1.1903,23,-0.2588,0.9659,0,0,0,1,0
2026-06-04 00:00:00,TX-GAMMA-03,133.34,610.03,76.67,46.02,62.98,13.33,2.749,16.84,14.22,0.85,0.931,1,Overcast,22.53,0,16.96,32.69,140.89,131.17,0.0505,0.8444,0,0.0,1.0,0,0,0,1,0
2026-06-04 01:00:00,TX-GAMMA-03,134.09,627.96,79.47,46.21,64.4,14.16,2.816,19.22,18.0,1.15,0.872,1,Rainy,25.75,0,18.19,32.05,145.84,127.17,0.0598,0.9365,1,0.2588,0.9659,0,0,0,0,1
2026-06-04 02:00:00,TX-GAMMA-03,133.82,591.27,73.19,43.44,58.17,12.52,2.455,20.73,22.54,0.72,0.891,1,Clear,16.25,0,14.73,30.92,137.05,122.11,0.0347,1.0873,2,0.5,0.866,0,1,0,0,0
2026-06-04 03:00:00,TX-GAMMA-03,130.79,585.52,71.33,40.85,55.46,11.23,2.281,22.32,10.74,2.07,0.904,1,Clear,14.13,0,14.61,29.62,132.64,119.91,0.0927,0.4812,3,0.7071,0.7071,0,1,0,0,0
2026-06-04 04:00:00,TX-GAMMA-03,129.17,448.94,56.21,42.43,51.13,12.77,2.346,17.1,8.1,1.34,0.904,0,Rainy,5.7,0,8.7,29.66,100.44,90.8,0.0784,0.4737,4,0.866,0.5,0,0,0,0,1
2026-06-04 05:00:00,TX-GAMMA-03,131.94,429.94,55.85,44.28,54.12,16.61,2.57,279.52,182.49,42.23,0.901,0,Overcast,31.83,1,9.84,27.67,98.25,88.52,0.1511,0.6529,5,0.9659,0.2588,0,0,0,1,0
2026-06-04 06:00:00,TX-GAMMA-03,131.5,428.1,55.42,44.0,52.54,18.46,1.959,19.56,8.33,0.28,0.929,0,Clear,3.16,0,8.54,25.54,97.51,90.59,0.0143,0.4259,6,1.0,0.0,0,1,0,0,0
2026-06-04 07:00:00,TX-GAMMA-03,132.19,476.19,59.75,49.61,59.04,19.9,2.428,18.63,31.26,0.35,0.92,0,Clear,8.26,0,9.43,29.71,109.03,100.31,0.0188,1.6779,7,0.9659,-0.2588,0,1,0,0,0
2026-06-04 08:00:00,TX-GAMMA-03,134.15,527.68,67.07,46.14,60.21,20.98,2.456,16.07,18.78,0.75,0.94,1,Overcast,12.87,0,14.07,25.16,122.61,115.25,0.0467,1.1686,8,0.866,-0.5,0,0,0,1,0
2026-06-04 09:00:00,TX-GAMMA-03,131.81,619.95,77.22,52.21,67.55,22.65,2.517,39.22,17.8,1.78,0.902,1,Clear,25.27,0,15.34,29.56,141.54,127.67,0.0454,0.4538,9,0.7071,-0.7071,1,1,0,0,0
2026-06-04 10:00:00,TX-GAMMA-03,131.73,600.84,74.13,55.12,68.35,26.0,2.482,17.05,27.31,1.64,0.873,1,Clear,23.93,0,13.23,29.12,137.09,119.68,0.0962,1.6018,10,0.5,-0.866,1,1,0,0,0
2026-06-04 11:00:00,TX-GAMMA-03,133.22,654.65,79.64,62.13,78.52,28.79,2.485,21.59,28.01,0.4,0.954,1,Clear,35.63,0,16.39,33.34,151.06,144.11,0.0185,1.2974,11,0.2588,-0.9659,1,1,0,0,0
2026-06-04 12:00:00,TX-GAMMA-03,132.05,608.45,77.17,67.42,85.45,39.37,3.012,17.78,14.73,0.41,0.915,1,Heatwave,38.14,0,18.03,28.05,139.16,127.33,0.0231,0.8285,12,0.0,-1.0,1,0,1,0,0
2026-06-04 13:00:00,TX-GAMMA-03,135.78,646.73,78.61,65.74,82.58,31.57,2.611,26.73,10.0,0.31,0.899,1,Overcast,39.18,0,16.84,34.17,152.1,136.74,0.0116,0.3741,13,-0.2588,-0.9659,0,0,0,1,0
2026-06-04 14:00:00,TX-GAMMA-03,128.56,531.62,67.84,59.29,71.67,31.48,2.313,19.59,16.12,0.21,0.873,1,Clear,22.01,0,12.38,27.81,118.38,103.35,0.0107,0.8229,14,-0.5,-0.866,0,1,0,0,0
2026-06-04 15:00:00,TX-GAMMA-03,134.3,542.69,70.41,60.03,73.69,30.37,2.245,214.87,106.3,49.78,0.91,1,Overcast,49.79,1,13.66,29.66,126.24,114.88,0.2317,0.4947,15,-0.7071,-0.7071,0,0,0,1,0
2026-06-04 16:00:00,TX-GAMMA-03,133.51,517.96,62.75,52.75,64.24,31.01,2.512,22.92,22.65,0.45,0.965,1,Overcast,14.04,0,11.49,21.74,119.78,115.59,0.0196,0.9882,16,-0.866,-0.5,0,0,0,1,0
2026-06-04 17:00:00,TX-GAMMA-03,128.41,421.61,52.88,53.25,61.9,28.94,1.728,26.84,49.39,0.32,0.905,0,Clear,3.27,0,8.65,24.31,93.77,84.86,0.0119,1.8402,17,-0.9659,-0.2588,0,1,0,0,0
2026-06-04 18:00:00,TX-GAMMA-03,134.56,516.05,63.96,52.27,63.61,28.38,2.453,12.98,8.19,0.39,0.874,1,Clear,13.87,0,11.34,23.89,120.27,105.12,0.03,0.631,18,-1.0,-0.0,1,1,0,0,0
2026-06-04 19:00:00,TX-GAMMA-03,133.27,457.71,56.21,52.39,61.38,24.34,2.242,42.48,15.89,1.16,0.891,0,Clear,6.23,0,8.99,28.05,105.65,94.13,0.0273,0.3741,19,-0.9659,0.2588,1,1,0,0,0
2026-06-04 20:00:00,TX-GAMMA-03,130.18,428.12,57.28,50.48,59.34,20.71,2.743,20.28,27.88,0.53,0.915,0,Overcast,8.7,0,8.86,29.77,96.53,88.32,0.0261,1.3748,20,-0.866,0.5,1,0,0,1,0
2026-06-04 21:00:00,TX-GAMMA-03,130.78,497.17,61.03,45.62,55.39,21.67,2.074,13.88,12.58,0.39,0.942,1,Rainy,6.88,0,9.77,23.95,112.62,106.09,0.0281,0.9063,21,-0.7071,0.7071,1,0,0,0,1
2026-06-04 22:00:00,TX-GAMMA-03,132.06,610.09,77.87,48.26,65.18,16.66,2.882,11.57,39.15,0.85,0.878,1,Clear,25.86,0,16.92,31.6,139.55,122.52,0.0735,3.3837,22,-0.5,0.866,0,1,0,0,0
2026-06-04 23:00:00,TX-GAMMA-03,131.64,581.99,74.06,43.62,58.72,14.66,2.824,27.09,41.44,1.01,0.933,1,Clear,18.98,0,15.1,28.96,132.7,123.81,0.0373,1.5297,23,-0.2588,0.9659,0,1,0,0,0
2026-06-05 00:00:00,TX-GAMMA-03,133.68,590.06,72.82,43.39,57.83,14.3,2.326,35.66,25.87,2.42,0.895,1,Clear,15.27,0,14.44,29.09,136.62,122.27,0.0679,0.7255,0,0.0,1.0,0,1,0,0,0
2026-06-05 01:00:00,TX-GAMMA-03,131.3,612.82,76.62,47.1,63.74,13.19,2.594,14.45,11.3,0.44,0.895,1,Clear,22.21,0,16.64,33.91,139.37,124.74,0.0304,0.782,1,0.2588,0.9659,0,1,0,0,0
2026-06-05 02:00:00,TX-GAMMA-03,130.71,600.76,76.39,44.55,60.67,10.83,2.693,49.78,24.96,0.24,0.908,1,Rainy,20.11,0,16.12,33.72,136.01,123.5,0.0048,0.5014,2,0.5,0.866,0,0,0,0,1
2026-06-05 03:00:00,TX-GAMMA-03,133.33,546.44,69.38,39.39,52.85,10.85,2.357,17.39,34.46,0.49,0.922,1,Clear,13.45,0,13.46,28.54,126.19,116.35,0.0282,1.9816,3,0.7071,0.7071,0,1,0,0,0
2026-06-05 04:00:00,TX-GAMMA-03,128.37,470.59,60.24,38.73,49.22,13.89,2.314,13.03,44.15,1.68,0.906,1,Overcast,7.86,0,10.49,24.84,104.63,94.79,0.1289,3.3883,4,0.866,0.5,0,0,0,1,0
2026-06-05 05:00:00,TX-GAMMA-03,131.55,427.71,53.89,43.48,54.31,15.0,2.301,18.47,9.47,0.29,0.922,0,Clear,4.08,0,10.83,28.48,97.45,89.85,0.0157,0.5127,5,0.9659,0.2588,0,1,0,0,0
2026-06-05 06:00:00,TX-GAMMA-03,132.33,443.35,55.73,42.33,50.62,16.94,2.27,13.55,11.99,0.77,0.908,0,Rainy,4.96,0,8.29,25.39,101.62,92.27,0.0568,0.8849,6,1.0,0.0,0,0,0,0,1
2026-06-05 07:00:00,TX-GAMMA-03,131.23,466.22,57.4,44.83,54.59,19.77,2.178,22.63,16.75,1.05,0.92,0,Clear,5.39,0,9.76,25.06,105.97,97.49,0.0464,0.7402,7,0.9659,-0.2588,0,1,0,0,0
2026-06-05 08:00:00,TX-GAMMA-03,130.41,456.31,57.36,49.22,59.77,20.92,2.42,391.72,196.09,26.92,0.983,0,Rainy,31.81,1,10.55,28.3,103.07,101.32,0.0687,0.5006,8,0.866,-0.5,0,0,0,0,1
2026-06-05 09:00:00,TX-GAMMA-03,130.55,927.67,115.96,54.01,96.5,26.79,2.527,20.88,13.68,2.24,0.943,1,Overcast,61.61,1,42.49,27.22,209.76,197.8,0.1073,0.6552,9,0.7071,-0.7071,1,0,0,1,0
2026-06-05 10:00:00,TX-GAMMA-03,134.42,603.05,75.19,54.04,68.96,25.41,2.405,30.55,19.8,0.63,0.887,1,Overcast,24.58,0,14.92,28.63,140.4,124.53,0.0206,0.6481,10,0.5,-0.866,1,0,0,1,0
2026-06-05 11:00:00,TX-GAMMA-03,133.01,614.17,78.01,60.83,78.08,29.1,2.297,15.05,37.9,1.41,0.943,1,Rainy,33.19,0,17.25,31.73,141.49,133.43,0.0937,2.5183,11,0.2588,-0.9659,1,0,0,0,1
2026-06-05 12:00:00,TX-GAMMA-03,131.83,602.34,74.87,62.55,77.14,32.3,2.598,11.87,23.07,0.26,0.932,1,Overcast,32.38,0,14.59,30.25,137.54,128.19,0.0219,1.9436,12,0.0,-1.0,1,0,0,1,0
2026-06-05 13:00:00,TX-GAMMA-03,128.61,582.38,72.67,63.12,78.18,30.24,2.272,27.36,21.87,0.22,0.879,1,Clear,30.0,0,15.06,32.88,129.73,114.03,0.008,0.7993,13,-0.2588,-0.9659,0,1,0,0,0
2026-06-05 14:00:00,TX-GAMMA-03,130.28,631.9,76.94,64.95,80.38,33.02,2.631,17.58,9.31,1.65,0.906,1,Overcast,36.48,0,15.43,31.93,142.59,129.19,0.0939,0.5296,14,-0.5,-0.866,0,0,0,1,0
2026-06-05 15:00:00,TX-GAMMA-03,132.56,546.61,69.41,60.91,73.64,32.73,2.283,11.13,13.26,0.22,0.907,1,Clear,24.38,0,12.73,28.18,125.5,113.83,0.0198,1.1914,15,-0.7071,-0.7071,0,1,0,0,0
2026-06-05 16:00:00,TX-GAMMA-03,129.36,481.98,60.22,55.46,66.24,31.26,2.327,27.76,12.93,0.29,0.881,1,Overcast,13.13,0,10.78,24.2,107.99,95.14,0.0104,0.4658,16,-0.866,-0.5,0,0,0,1,0
2026-06-05 17:00:00,TX-GAMMA-03,133.04,490.27,59.09,56.17,66.04,28.98,2.89,20.81,10.15,0.7,0.93,0,Clear,15.67,0,9.87,27.19,112.97,105.06,0.0336,0.4877,17,-0.9659,-0.2588,0,1,0,0,0
2026-06-05 18:00:00,TX-GAMMA-03,131.13,429.26,54.91,50.67,59.78,26.02,2.206,10.23,15.16,0.65,0.974,0,Rainy,4.1,0,9.11,24.65,97.5,94.96,0.0635,1.4819,18,-1.0,-0.0,1,0,0,0,1
2026-06-05 19:00:00,TX-GAMMA-03,130.27,498.03,61.15,47.39,56.95,26.31,2.788,26.04,9.9,1.67,0.937,1,Rainy,11.23,0,9.56,21.08,112.37,105.29,0.0641,0.3802,19,-0.9659,0.2588,1,0,0,0,1
2026-06-05 20:00:00,TX-GAMMA-03,131.54,432.47,53.29,70.56,87.51,24.36,1.835,14.83,31.98,0.95,0.913,0,Overcast,36.92,1,16.95,46.2,98.53,89.96,0.0641,2.1564,20,-0.866,0.5,1,0,0,1,0
2026-06-05 21:00:00,TX-GAMMA-03,133.02,528.83,68.45,50.04,63.94,26.25,2.164,30.66,11.97,0.22,0.936,1,Heatwave,11.75,0,13.9,23.79,121.84,114.04,0.0072,0.3904,21,-0.7071,0.7071,1,0,1,0,0
2026-06-05 22:00:00,TX-GAMMA-03,132.73,548.0,66.37,42.89,54.45,15.37,2.598,15.42,26.33,0.48,0.929,1,Clear,13.14,0,11.56,27.52,125.98,117.04,0.0311,1.7075,22,-0.5,0.866,0,1,0,0,0
2026-06-05 23:00:00,TX-GAMMA-03,132.27,650.38,82.98,48.33,65.6,15.36,2.657,73.99,8.38,1.07,0.891,1,Overcast,27.84,0,17.27,32.97,149.0,132.76,0.0145,0.1133,23,-0.2588,0.9659,0,0,0,1,0
2026-06-06 00:00:00,TX-GAMMA-03,133.38,614.66,75.45,44.85,58.62,14.99,2.168,19.44,22.64,0.5,0.93,1,Clear,15.85,0,13.77,29.86,142.0,132.06,0.0257,1.1646,0,0.0,1.0,0,1,0,0,0
2026-06-06 01:00:00,TX-GAMMA-03,133.99,674.66,85.55,46.67,67.63,13.13,2.778,26.18,12.09,0.32,0.862,2,Overcast,31.76,0,20.96,33.54,156.57,134.96,0.0122,0.4618,1,0.2588,0.9659,0,0,0,1,0
2026-06-06 02:00:00,TX-GAMMA-03,132.78,615.33,77.75,44.33,60.65,11.71,2.497,11.08,16.23,0.71,0.951,1,Rainy,19.71,0,16.32,32.62,141.51,134.58,0.0641,1.4648,2,0.5,0.866,0,0,0,0,1
2026-06-06 03:00:00,TX-GAMMA-03,133.51,512.16,63.33,34.29,45.68,11.78,2.284,11.48,12.54,1.86,0.945,1,Overcast,9.48,0,11.39,22.51,118.44,111.93,0.162,1.0923,3,0.7071,0.7071,0,0,0,1,0
2026-06-06 04:00:00,TX-GAMMA-03,130.25,434.39,51.98,36.06,45.27,11.62,2.32,22.49,15.58,1.95,0.919,0,Rainy,3.08,0,9.21,24.44,98.0,90.06,0.0867,0.6928,4,0.866,0.5,0,0,0,0,1
2026-06-06 05:00:00,TX-GAMMA-03,133.66,487.71,61.12,38.97,48.97,15.54,2.246,11.26,10.04,0.43,0.939,1,Overcast,7.97,0,10.0,23.43,112.91,106.02,0.0382,0.8917,5,0.9659,0.2588,0,0,0,1,0
2026-06-06 06:00:00,TX-GAMMA-03,135.9,470.76,56.13,48.8,57.38,16.96,2.342,43.77,39.67,3.18,0.959,0,Clear,5.63,0,8.58,31.84,110.81,106.27,0.0727,0.9063,6,1.0,0.0,0,1,0,0,0
2026-06-06 07:00:00,TX-GAMMA-03,132.25,455.95,56.83,47.44,56.81,17.84,2.268,10.62,24.79,0.64,0.914,0,Clear,5.6,0,9.37,29.6,104.44,95.46,0.0603,2.3343,7,0.9659,-0.2588,0,1,0,0,0
2026-06-06 08:00:00,TX-GAMMA-03,132.64,531.59,65.9,49.03,61.21,21.92,2.225,36.43,15.7,1.61,0.913,1,Clear,11.64,0,12.18,27.11,122.13,111.5,0.0442,0.431,8,0.866,-0.5,0,1,0,0,0
2026-06-06 09:00:00,TX-GAMMA-03,127.91,559.91,69.98,50.99,63.99,24.22,2.345,13.11,16.06,1.48,0.906,1,Rainy,17.05,0,13.0,26.77,124.05,112.39,0.1129,1.225,9,0.7071,-0.7071,1,0,0,0,1
2026-06-06 10:00:00,TX-GAMMA-03,131.11,642.29,77.83,61.21,77.66,28.7,2.699,14.22,25.53,0.21,0.906,1,Clear,35.15,0,16.45,32.51,145.86,132.15,0.0148,1.7954,10,0.5,-0.866,1,1,0,0,0
2026-06-06 11:00:00,TX-GAMMA-03,134.83,651.54,81.43,62.43,81.84,29.92,2.598,12.37,10.46,0.38,0.933,1,Clear,40.12,0,19.41,32.51,152.16,141.97,0.0307,0.8456,11,0.2588,-0.9659,1,1,0,0,0
2026-06-06 12:00:00,TX-GAMMA-03,134.21,600.85,75.52,64.28,79.65,32.63,2.52,23.1,60.03,1.94,0.9,1,Clear,34.38,0,15.37,31.65,139.67,125.7,0.084,2.5987,12,0.0,-1.0,1,1,0,0,0
2026-06-06 13:00:00,TX-GAMMA-03,131.55,607.1,76.45,67.28,83.17,38.69,2.141,15.89,10.42,0.32,0.927,1,Heatwave,30.58,0,15.89,28.59,138.33,128.23,0.0201,0.6558,13,-0.2588,-0.9659,0,0,1,0,0
2026-06-06 14:00:00,TX-GAMMA-03,130.63,576.63,72.5,59.56,73.19,30.46,2.452,18.38,57.08,0.52,0.868,1,Rainy,26.83,0,13.63,29.1,130.47,113.25,0.0283,3.1055,14,-0.5,-0.866,0,0,0,0,1
2026-06-06 15:00:00,TX-GAMMA-03,131.9,545.01,69.12,61.72,75.16,32.75,2.765,48.7,28.92,1.69,0.931,1,Clear,28.38,0,13.44,28.97,124.51,115.92,0.0347,0.5938,15,-0.7071,-0.7071,0,1,0,0,0
2026-06-06 16:00:00,TX-GAMMA-03,132.4,509.95,64.1,54.75,65.23,28.66,2.637,15.44,8.1,1.63,0.932,1,Overcast,16.4,0,10.48,26.09,116.94,108.99,0.1056,0.5246,16,-0.866,-0.5,0,0,0,1,0
2026-06-06 17:00:00,TX-GAMMA-03,131.88,464.75,58.74,62.01,72.36,33.12,2.166,34.61,14.91,0.85,0.906,0,Overcast,16.4,0,10.35,28.89,106.16,96.18,0.0246,0.4308,17,-0.9659,-0.2588,0,0,0,1,0
2026-06-06 18:00:00,TX-GAMMA-03,134.08,404.96,49.67,52.17,62.0,27.66,2.183,11.57,13.75,1.37,0.93,0,Clear,2.77,0,9.83,24.51,94.05,87.47,0.1184,1.1884,18,-1.0,-0.0,1,1,0,0,0
2026-06-06 19:00:00,TX-GAMMA-03,131.66,463.01,57.06,54.15,62.64,23.55,2.478,15.84,14.63,0.33,0.906,0,Clear,9.19,0,8.49,30.6,105.59,95.66,0.0208,0.9236,19,-0.9659,0.2588,1,1,0,0,0
2026-06-06 20:00:00,TX-GAMMA-03,136.66,480.48,60.36,44.77,55.39,23.06,2.346,16.97,10.6,0.3,0.917,1,Overcast,8.12,0,10.62,21.71,113.73,104.29,0.0177,0.6246,20,-0.866,0.5,1,0,0,1,0
2026-06-06 21:00:00,TX-GAMMA-03,129.93,535.15,66.38,43.14,54.77,20.14,2.257,11.26,17.9,0.21,0.936,1,Clear,11.09,0,11.63,23.0,120.43,112.72,0.0187,1.5897,21,-0.7071,0.7071,1,1,0,0,0
2026-06-06 22:00:00,TX-GAMMA-03,131.32,592.01,73.35,45.85,59.66,16.41,2.663,11.12,23.09,0.6,0.945,1,Clear,17.59,0,13.81,29.44,134.65,127.24,0.054,2.0764,22,-0.5,0.866,0,1,0,0,0
2026-06-06 23:00:00,TX-GAMMA-03,132.6,564.24,70.22,41.67,55.27,14.16,2.362,42.48,13.39,2.36,0.921,1,Rainy,13.96,0,13.6,27.51,129.59,119.35,0.0556,0.3152,23,-0.2588,0.9659,0,0,0,0,1
2026-06-07 00:00:00,TX-GAMMA-03,131.19,634.48,81.03,44.71,62.45,12.86,2.651,18.53,26.48,2.48,0.919,1,Clear,24.05,0,17.74,31.85,144.17,132.49,0.1338,1.429,0,0.0,1.0,0,1,0,0,0
2026-06-07 01:00:00,TX-GAMMA-03,129.48,612.7,78.1,43.98,60.51,9.72,2.609,10.93,16.03,1.39,0.914,1,Overcast,20.48,0,16.53,34.26,137.41,125.59,0.1272,1.4666,1,0.2588,0.9659,0,0,0,1,0
2026-06-07 02:00:00,TX-GAMMA-03,130.21,565.96,72.25,42.68,56.31,12.63,2.173,16.55,16.93,0.93,0.883,1,Overcast,14.02,0,13.63,30.05,127.64,112.71,0.0562,1.023,2,0.5,0.866,0,0,0,1,0
2026-06-07 03:00:00,TX-GAMMA-03,132.88,532.16,65.97,35.58,51.2,11.45,2.359,26.16,8.51,1.22,0.903,1,Clear,11.47,0,15.62,24.13,122.48,110.6,0.0466,0.3253,3,0.7071,0.7071,0,1,0,0,0
2026-06-07 04:00:00,TX-GAMMA-03,132.39,534.37,66.33,39.15,51.65,13.11,2.533,38.69,13.02,0.53,0.883,1,Clear,12.72,0,12.5,26.04,122.53,108.19,0.0137,0.3365,4,0.866,0.5,0,1,0,0,0
2026-06-07 05:00:00,TX-GAMMA-03,131.11,437.8,54.75,39.71,48.24,14.48,2.427,70.73,10.39,0.92,0.849,0,Overcast,5.34,0,8.53,25.23,99.42,84.41,0.013,0.1469,5,0.9659,0.2588,0,0,0,1,0
2026-06-07 06:00:00,TX-GAMMA-03,131.47,528.57,66.34,41.48,54.33,16.07,2.496,24.96,16.66,1.19,0.947,1,Rainy,12.51,0,12.85,25.41,120.36,113.98,0.0477,0.6675,6,1.0,0.0,0,0,0,0,1
2026-06-07 07:00:00,TX-GAMMA-03,133.51,488.31,60.92,42.65,53.47,20.83,2.603,43.0,13.1,0.57,0.9,1,Clear,9.99,0,10.82,21.82,112.92,101.63,0.0133,0.3047,7,0.9659,-0.2588,0,1,0,0,0
2026-06-07 08:00:00,TX-GAMMA-03,133.34,483.63,62.05,44.83,56.86,19.51,2.638,13.06,11.83,0.62,0.901,1,Overcast,10.86,0,12.03,25.32,111.7,100.64,0.0475,0.9058,8,0.866,-0.5,0,0,0,1,0
2026-06-07 09:00:00,TX-GAMMA-03,132.94,559.68,68.25,55.63,68.93,26.46,2.611,35.92,17.48,0.4,0.901,1,Clear,21.75,0,13.3,29.17,128.87,116.11,0.0111,0.4866,9,0.7071,-0.7071,1,1,0,0,0
2026-06-07 10:00:00,TX-GAMMA-03,132.73,660.22,81.37,61.7,78.31,26.72,2.883,21.51,9.77,0.82,0.889,1,Overcast,38.86,0,16.61,34.98,151.78,134.93,0.0381,0.4542,10,0.5,-0.866,1,0,0,1,0
2026-06-07 11:00:00,TX-GAMMA-03,133.6,677.92,84.75,84.88,111.87,27.65,2.59,17.79,32.72,0.8,0.926,0,Clear,77.03,1,26.99,57.23,156.87,145.26,0.045,1.8392,11,0.2588,-0.9659,1,1,0,0,0
2026-06-07 12:00:00,TX-GAMMA-03,131.64,642.16,80.4,65.99,84.01,31.53,2.579,34.67,19.76,0.45,0.952,1,Clear,41.22,0,18.02,34.46,146.42,139.39,0.013,0.5699,12,0.0,-1.0,1,1,0,0,0
2026-06-07 13:00:00,TX-GAMMA-03,129.83,665.07,84.73,71.86,89.67,33.88,2.43,34.73,48.75,1.01,0.888,1,Clear,47.57,0,17.81,37.98,149.56,132.81,0.0291,1.4037,13,-0.2588,-0.9659,0,1,0,0,0
2026-06-07 14:00:00,TX-GAMMA-03,132.35,586.24,73.34,58.93,72.06,31.14,2.665,27.99,9.99,0.29,0.883,1,Overcast,27.65,0,13.13,27.79,134.39,118.67,0.0104,0.3569,14,-0.5,-0.866,0,0,0,1,0
2026-06-07 15:00:00,TX-GAMMA-03,133.49,541.41,68.46,58.05,70.98,30.29,2.249,16.17,20.8,2.27,0.879,1,Rainy,21.42,0,12.93,27.76,125.18,110.03,0.1404,1.2863,15,-0.7071,-0.7071,0,0,0,0,1
2026-06-07 16:00:00,TX-GAMMA-03,133.63,543.25,67.94,55.34,68.5,28.73,2.373,31.5,16.26,0.46,0.895,1,Clear,19.78,0,13.16,26.61,125.74,112.54,0.0146,0.5162,16,-0.866,-0.5,0,1,0,0,0
2026-06-07 17:00:00,TX-GAMMA-03,132.01,499.99,61.97,56.78,67.4,34.71,2.298,21.56,42.65,0.62,0.973,1,Heatwave,9.94,0,10.62,22.07,114.32,111.23,0.0288,1.9782,17,-0.9659,-0.2588,0,0,1,0,0
2026-06-07 18:00:00,TX-GAMMA-03,132.23,473.0,59.02,58.85,68.87,27.58,2.066,52.96,34.47,0.79,0.878,0,Clear,13.05,0,10.02,31.27,108.33,95.11,0.0149,0.6509,18,-1.0,-0.0,1,1,0,0,0
2026-06-07 19:00:00,TX-GAMMA-03,130.13,437.45,55.17,54.14,63.34,26.72,2.257,46.06,11.07,0.37,0.874,0,Overcast,7.33,0,9.2,27.42,98.6,86.18,0.008,0.2403,19,-0.9659,0.2588,1,0,0,1,0
2026-06-07 20:00:00,TX-GAMMA-03,132.16,497.55,62.72,43.71,54.43,20.22,2.387,12.04,8.76,4.63,0.909,1,Rainy,9.74,0,10.72,23.49,113.89,103.53,0.3846,0.7276,20,-0.866,0.5,1,0,0,0,1
